"Id","LotFrontage","LotArea","OverallQual","OverallCond","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","SalePrice","ExterQualRank","ExterCondRank","BsmtQualRank","BsmtCondRank","HeatingQCRank","CentralAirRank","KitchenQualRank","FirePlaceQuRank","GarageQualRank","GarageCondRank","BsmtFinType1Rank","BsmtFinType2Rank","NeighborhoodRank","HouseAge","RemodeledFlag","PoolFlag"
993,80,9760,6,8,340,536,117,169,822,1020,831,0,1851,0,2,1,3,7,2,440,239,42,0,0,0,0,0,187000,3,3,3,3,2,2,2,4,3,3,3,4,11,1988,1,0
994,68,8846,6,5,0,0,0,750,750,750,750,0,1500,0,2,1,3,6,2,564,0,35,0,0,0,0,0,173900,3,3,2,3,1,2,2,2,3,3,6,6,17,2001,1,0
995,96,12456,10,5,230,1172,0,528,1700,1718,0,0,1718,1,2,0,3,7,3,786,216,48,0,0,0,0,0,337500,1,3,1,3,1,2,1,2,3,3,1,6,24,2002,1,0
996,51,4712,4,7,0,384,0,363,747,774,456,0,1230,1,1,1,3,5,1,305,0,57,0,0,63,0,0,121600,3,3,3,3,3,2,3,2,3,3,2,6,4,1945,1,0
997,75,10659,5,6,0,915,0,135,1050,1050,0,0,1050,1,1,0,3,6,1,368,0,319,0,0,0,0,0,136500,3,3,3,3,3,2,3,3,3,3,4,6,11,1956,0,0
998,80,11717,6,6,571,0,0,1442,1442,1442,0,0,1442,0,2,0,2,6,2,615,371,0,0,0,0,0,0,185000,3,3,3,3,3,2,3,3,3,3,6,6,14,1965,0,0
999,60,9786,3,4,0,0,0,1007,1007,1077,0,0,1077,0,1,0,3,6,1,210,0,100,48,0,0,0,0,91000,3,3,3,4,4,1,3,2,3,4,6,6,2,1945,1,0
1000,64,6762,7,5,24,686,0,501,1187,1208,0,0,1208,1,2,0,2,6,2,632,105,61,0,0,0,0,0,206000,2,3,2,3,1,2,2,2,3,3,1,6,17,2001,0,0
1001,74,10206,3,3,0,0,0,0,0,944,0,0,944,0,1,0,2,4,2,528,0,0,0,0,0,0,0,82000,3,3,3,3,4,1,4,2,3,4,6,6,5,1947,0,0
1002,60,5400,5,6,0,0,0,691,691,691,0,0,691,0,1,0,2,4,1,216,0,20,94,0,0,0,0,86000,3,3,4,3,1,2,1,2,4,3,6,6,6,1945,1,0
1003,75,11957,8,5,53,24,0,1550,1574,1574,0,0,1574,0,2,0,3,7,3,824,144,104,0,0,0,0,0,232000,2,3,2,3,1,2,2,2,3,3,1,6,20,2001,0,0
1004,74,11500,5,6,164,0,0,1680,1680,1680,0,0,1680,0,2,0,4,8,2,528,0,0,0,0,0,0,0,136905,3,3,3,3,4,2,3,3,3,3,6,6,14,1971,0,0
1005,43,3182,7,5,16,16,0,1330,1346,1504,0,0,1504,0,2,0,1,7,2,457,156,0,0,0,0,0,0,181000,2,3,2,3,1,2,2,2,3,3,1,6,16,2001,1,0
1006,65,8385,5,8,220,595,0,390,985,985,0,0,985,0,2,0,3,6,1,328,210,0,0,0,0,0,0,149900,2,3,2,2,3,2,3,3,3,3,1,6,17,1972,0,0
1007,80,12155,6,3,0,1237,0,420,1657,1657,0,0,1657,0,2,0,3,7,2,484,0,0,0,0,147,0,0,163500,3,3,2,3,2,2,3,3,3,3,5,6,11,1965,0,0
1008,21,2217,4,4,0,273,273,0,546,546,546,0,1092,0,1,1,3,6,1,286,238,0,0,0,0,0,0,88000,3,3,3,3,3,2,3,3,3,3,3,5,1,1965,0,0
1009,43,12118,7,5,108,0,0,1710,1710,1710,0,0,1710,0,2,0,3,7,2,550,100,48,0,0,180,0,0,240000,2,3,1,3,1,2,2,2,3,3,6,6,12,2000,1,0
1010,60,6000,5,5,0,0,0,1008,1008,1008,0,514,1522,0,2,0,4,7,0,0,0,0,138,0,0,0,0,102000,3,4,3,3,1,2,3,2,3,3,6,6,9,1945,1,0
1011,115,21286,5,5,0,0,0,720,720,720,551,0,1271,0,2,0,4,7,1,312,0,0,108,0,0,0,0,135000,3,3,3,3,3,2,3,2,3,3,6,6,7,1945,1,0
1012,75,9825,5,5,0,0,0,0,0,1664,0,0,1664,0,2,0,4,8,0,0,0,0,0,0,0,0,0,100000,3,3,3,3,3,1,3,2,3,3,5,6,5,1960,0,0
1013,55,10592,6,7,0,0,0,602,602,900,602,0,1502,0,1,1,3,7,1,180,96,0,112,0,53,0,0,165000,3,2,3,4,3,2,2,3,3,3,6,6,18,1991,1,0
1014,60,7200,5,4,0,247,465,310,1022,1022,0,0,1022,1,1,0,2,4,1,280,0,30,226,0,0,0,0,85000,3,3,3,3,3,1,3,2,3,3,2,4,6,2001,1,0
1015,60,11664,6,5,206,336,0,746,1082,1082,0,0,1082,0,1,0,2,5,1,240,0,130,0,0,0,0,0,119200,3,3,3,4,3,2,3,2,3,3,3,6,11,1945,1,0
1016,70,8400,8,6,0,643,0,167,810,810,855,0,1665,1,2,1,3,6,2,528,0,45,0,0,0,0,0,227000,2,3,2,3,1,2,2,3,3,3,1,6,14,1996,0,0
1017,73,11883,7,5,196,690,0,814,1504,1504,0,0,1504,1,2,0,3,6,2,478,115,66,0,0,0,0,0,203000,2,3,2,3,1,2,2,3,3,3,1,6,17,1991,0,0
1018,40,5814,8,5,0,1036,0,184,1220,1360,0,0,1360,1,1,0,1,4,2,565,63,0,0,0,0,0,0,187500,2,3,2,3,2,2,2,1,3,3,1,6,23,1979,0,0
1019,102,10784,7,5,76,0,0,384,384,802,670,0,1472,0,2,1,3,7,2,402,164,0,0,0,0,0,0,160000,2,3,2,3,2,2,2,3,3,3,6,6,15,1987,1,0
1020,43,3013,7,5,145,16,0,1346,1362,1506,0,0,1506,0,2,0,2,6,2,440,142,20,0,0,0,0,0,213490,2,3,2,3,1,2,2,2,3,3,1,6,16,2000,0,0
1021,60,7024,4,5,0,1024,0,108,1132,1132,0,0,1132,1,1,1,2,5,2,451,252,64,0,0,0,0,0,176000,3,3,2,3,1,2,2,2,3,3,1,6,5,2000,0,0
1022,64,7406,7,5,84,684,0,515,1199,1220,0,0,1220,1,2,0,2,6,2,632,105,54,0,0,0,0,0,194000,2,3,2,3,1,2,2,2,3,3,1,6,17,2001,0,0
1023,52,9439,5,5,0,324,0,588,912,912,336,0,1248,0,1,0,2,6,1,160,0,0,192,0,0,0,0,87000,3,3,3,3,2,2,3,2,4,4,5,6,6,1945,1,0
1024,43,3182,7,5,14,16,0,1330,1346,1504,0,0,1504,0,2,0,2,7,2,437,156,20,0,0,0,0,0,191000,2,3,2,2,1,2,2,2,3,3,1,6,16,2001,1,0
1025,104,15498,8,6,0,1165,400,0,1565,2898,0,0,2898,1,2,0,2,10,2,665,0,72,174,0,0,0,0,287000,2,3,2,3,3,2,2,2,3,3,2,5,22,1971,0,0
1026,70,7700,5,5,0,138,468,276,882,882,0,0,882,1,1,0,3,5,2,461,96,0,0,0,0,0,0,112500,3,3,3,3,3,2,3,4,3,3,5,4,17,1967,0,0
1027,73,9300,5,5,324,697,0,571,1268,1264,0,0,1264,1,1,0,3,6,2,461,0,0,0,0,143,0,0,167500,3,3,3,3,3,2,3,2,3,3,4,6,11,1955,0,0
1028,71,9520,8,5,338,1513,0,125,1638,1646,0,0,1646,1,2,0,3,7,3,800,192,44,0,0,0,0,0,293077,2,3,2,3,1,2,2,2,3,3,1,6,22,2003,1,0
1029,79,9492,5,5,0,368,41,359,768,968,408,0,1376,1,1,0,3,6,1,240,0,0,0,0,0,0,0,105000,3,3,3,3,3,2,3,2,3,3,4,3,11,1945,1,0
1030,21,1680,6,7,281,317,0,355,672,672,546,0,1218,0,1,1,3,7,1,264,0,28,0,0,0,0,0,118000,3,3,3,3,2,2,3,3,3,3,3,6,3,1967,0,0
1031,56,7082,5,8,0,0,0,686,686,948,980,0,1928,0,2,0,5,10,0,0,0,0,228,0,0,0,0,160000,3,3,3,3,2,2,3,2,3,4,6,6,9,1990,1,0
1032,102,15863,7,3,0,523,0,301,824,1687,998,397,3082,1,2,1,5,12,2,672,136,63,0,0,0,0,0,197000,3,3,3,3,1,2,3,3,3,3,1,6,9,1965,1,0
1033,82,14541,8,7,0,1012,0,326,1338,1352,1168,0,2520,1,2,1,5,10,3,796,209,55,0,0,0,0,0,310000,2,2,2,2,1,2,2,3,3,3,1,6,25,1988,0,0
1034,64,8125,7,5,295,986,0,668,1654,1654,0,0,1654,1,2,0,3,6,3,900,0,136,0,0,0,0,0,230000,2,3,2,3,1,2,2,2,3,3,1,6,17,1997,0,0
1035,50,6305,5,7,0,0,0,920,920,954,0,0,954,0,1,0,2,5,1,240,0,0,0,0,0,0,0,119750,3,2,4,4,1,2,4,2,4,3,6,6,18,1945,1,0
1036,60,11500,4,3,0,0,0,0,0,845,0,0,845,0,1,0,3,5,1,290,186,0,0,0,0,0,0,84000,3,2,3,3,1,1,3,2,3,3,4,6,5,1952,0,0
1037,89,12898,9,5,70,1022,0,598,1620,1620,0,0,1620,1,2,0,2,6,3,912,228,0,0,0,0,0,0,315500,2,3,1,3,1,2,1,1,3,3,1,6,22,2003,1,0
1038,66,9240,8,5,396,0,0,1055,1055,1055,1208,0,2263,0,2,1,3,7,2,905,0,45,0,0,189,0,0,287000,2,3,2,3,1,2,2,3,3,3,6,6,17,1997,1,0
1039,21,1533,4,6,0,0,0,546,546,798,546,0,1344,0,1,1,3,6,0,0,0,0,0,0,0,0,0,97000,3,3,3,3,3,2,3,3,3,3,6,6,1,2003,1,0
1040,21,1477,4,4,0,509,0,121,630,630,0,0,630,1,1,0,1,3,1,286,0,0,0,0,0,0,0,80000,3,3,2,3,3,2,3,3,3,3,1,6,1,1965,0,0
1041,88,13125,5,4,67,168,682,284,1134,1803,0,0,1803,1,2,0,3,8,2,484,0,0,0,0,0,0,0,155000,3,3,3,3,1,2,3,3,3,3,4,3,7,1995,1,0
1042,80,9130,6,8,252,400,64,336,800,800,832,0,1632,0,1,1,4,7,2,484,0,40,0,0,0,0,0,173000,3,3,3,3,2,2,2,3,3,3,1,4,14,1995,1,0
1043,34,5381,6,5,135,900,0,406,1306,1306,0,0,1306,1,2,0,1,5,2,624,170,63,0,0,0,0,0,196000,2,3,2,3,1,2,2,2,3,3,2,6,24,2000,0,0
1044,86,11839,7,5,99,1085,0,390,1475,1532,797,0,2329,1,2,1,4,10,2,514,192,121,0,0,0,0,0,262280,3,3,2,3,1,2,2,1,3,3,1,6,13,1985,0,0
1045,80,9600,8,5,0,1104,0,1420,2524,2524,0,0,2524,1,2,1,4,9,2,542,474,120,0,0,0,0,0,278000,2,3,2,3,3,2,2,2,3,3,2,6,14,1976,0,0
1046,60,13680,3,5,0,0,0,0,0,1733,0,0,1733,0,2,0,4,8,2,452,0,0,0,0,0,0,0,139600,3,3,3,3,1,2,3,2,3,3,6,6,5,1950,0,0
1047,85,16056,9,5,208,240,0,1752,1992,1992,876,0,2868,0,3,1,4,11,3,716,214,108,0,0,0,0,0,556581,2,3,1,3,1,2,1,2,3,3,1,6,23,2001,1,0
1048,57,9245,5,5,0,686,0,304,990,990,0,0,990,0,1,0,3,5,2,672,0,0,0,0,0,0,0,145000,3,3,2,3,1,2,3,3,3,3,1,6,17,1990,1,0
1049,100,21750,5,4,75,0,0,0,0,1771,0,0,1771,0,1,0,3,9,2,336,0,0,0,0,0,0,0,115000,3,4,2,3,3,2,3,3,3,3,6,6,12,2001,1,0
1050,60,11100,4,7,0,0,0,0,0,930,0,0,930,0,1,0,2,6,1,308,0,0,0,0,0,0,0,84900,3,3,3,3,1,2,2,2,3,3,4,6,5,2001,1,0
1051,73,8993,7,5,0,0,0,1302,1302,1302,0,0,1302,0,2,0,3,6,2,436,0,22,0,0,0,0,0,176485,2,3,2,3,1,2,2,2,3,3,6,6,15,2002,0,0
1052,103,11175,7,5,0,0,0,1316,1316,1316,0,0,1316,0,2,0,3,6,2,440,0,20,0,0,0,0,0,200141,2,3,2,3,1,2,2,2,3,3,6,6,17,2002,0,0
1053,100,9500,6,6,272,442,0,374,816,1127,850,0,1977,0,1,1,4,9,2,540,0,52,0,0,0,0,0,165000,3,3,3,3,3,2,3,3,3,3,4,6,11,1973,1,0
1054,68,8562,5,6,145,383,0,833,1216,1526,0,0,1526,0,1,0,4,7,1,364,116,78,0,0,0,0,0,144500,3,3,3,3,1,2,3,2,3,3,4,6,5,1997,1,0
1055,90,11367,8,5,210,932,0,133,1065,1091,898,0,1989,1,2,1,3,7,2,586,199,60,0,0,0,0,0,255000,2,3,2,3,1,2,2,2,3,3,1,6,17,1997,0,0
1056,104,11361,6,5,160,644,0,549,1193,1523,0,0,1523,0,2,0,3,7,2,478,0,0,0,0,189,0,0,180000,3,3,2,3,3,2,3,3,3,3,2,6,14,1971,0,0
1057,43,7052,7,5,240,659,0,705,1364,1364,0,0,1364,1,2,0,2,6,2,484,192,36,0,0,0,0,0,185850,2,3,2,3,1,2,2,2,3,3,1,6,24,2000,0,0
1058,92,29959,7,6,0,595,0,378,973,979,871,0,1850,0,2,1,3,7,2,467,168,98,0,0,0,0,0,248000,2,3,2,3,1,2,2,2,3,3,1,6,25,1989,0,0
1059,96,11308,9,5,154,936,0,168,1104,1130,1054,0,2184,1,2,1,3,10,3,836,0,102,0,0,0,0,0,335000,1,3,1,3,1,2,1,2,3,3,1,6,24,2003,0,0
1060,78,11275,6,7,480,297,557,0,854,1096,895,0,1991,0,1,1,3,7,2,432,0,0,19,0,0,0,0,220000,3,3,3,3,3,2,3,2,3,4,4,5,18,1945,1,0
1061,41,4920,8,5,0,616,0,722,1338,1338,0,0,1338,1,2,0,2,6,2,582,0,0,170,0,0,0,0,213500,2,3,2,3,1,2,2,3,3,3,1,6,23,1996,0,0
1062,120,18000,3,4,0,0,0,894,894,894,0,0,894,0,1,0,2,6,3,1248,0,20,0,0,0,0,560,81000,4,3,3,3,3,2,3,2,3,3,6,6,2,1945,1,0
1063,85,13600,5,5,0,0,0,662,662,1422,915,0,2337,0,2,0,5,10,2,560,0,57,0,0,0,0,0,90000,3,3,3,3,3,1,3,2,3,3,6,6,6,1945,1,0
1064,50,6000,6,6,0,397,0,706,1103,1103,0,0,1103,0,1,0,2,5,2,440,166,120,0,0,0,0,0,110500,3,2,3,3,2,2,2,2,3,3,3,6,6,1975,1,0
1065,71,11000,5,6,200,740,230,184,1154,1154,0,0,1154,0,1,1,3,6,2,480,0,58,0,0,0,0,0,154000,3,3,3,3,1,2,3,5,3,3,3,4,11,1961,0,0
1066,80,14000,7,5,0,1201,0,105,1306,1306,954,0,2260,1,2,1,3,7,2,533,296,44,0,0,0,0,0,328000,2,3,1,3,1,2,2,3,3,3,1,6,19,1992,1,0
1067,59,7837,6,7,0,0,0,799,799,799,772,0,1571,0,2,1,3,7,2,380,0,40,0,0,0,0,0,178000,2,3,2,3,2,2,3,3,3,3,6,6,15,1989,1,0
1068,80,9760,6,6,360,674,106,0,780,798,813,0,1611,1,1,1,4,7,2,442,328,128,0,0,189,0,0,167900,3,3,3,3,3,2,3,2,3,3,1,5,11,1959,0,0
1069,42,3964,6,4,0,837,0,105,942,1291,1230,0,2521,1,2,1,5,10,2,576,728,20,0,0,0,0,0,151400,3,3,2,3,2,2,3,2,3,3,2,6,1,1968,0,0
1070,60,9600,5,7,0,220,0,625,845,893,0,0,893,0,1,0,2,4,2,576,0,0,0,0,0,0,0,135000,3,3,3,3,3,2,2,2,3,3,2,6,11,1998,1,0
1071,72,10152,5,5,120,586,0,462,1048,1048,0,0,1048,1,1,0,3,6,1,286,0,20,0,0,192,0,0,135000,3,3,3,3,3,2,3,2,3,3,3,6,11,1951,0,0
1072,78,11700,6,6,0,298,0,429,727,829,727,0,1556,0,1,1,4,8,2,441,0,0,0,0,0,0,0,154000,3,3,3,3,1,2,3,2,3,3,4,6,14,1963,0,0
1073,50,7585,5,3,0,0,0,810,810,1002,454,0,1456,1,1,0,4,7,1,280,0,0,0,0,0,0,0,91500,3,3,4,4,4,2,3,3,3,3,6,6,5,1945,1,0
1074,75,7950,6,6,140,535,0,155,690,698,728,0,1426,0,1,1,3,6,2,440,252,0,0,0,0,0,0,159500,3,3,3,3,3,2,3,3,3,3,3,6,5,1972,0,0
1075,74,8556,7,5,0,0,0,1240,1240,1240,0,0,1240,0,2,0,2,5,3,826,140,93,0,0,0,0,0,194000,2,3,2,3,1,2,2,2,3,3,6,6,17,2001,0,0
1076,75,13125,7,6,0,410,0,390,800,960,780,0,1740,0,1,1,3,6,1,240,0,0,0,0,0,0,0,219500,3,3,3,3,3,2,3,2,3,3,3,6,18,1979,1,0
1077,60,10800,5,8,0,626,0,170,796,1096,370,0,1466,0,2,0,3,7,2,566,436,21,0,0,0,0,500,170000,3,3,4,3,2,2,2,3,3,3,2,6,6,1984,1,0
1078,70,15870,5,5,0,75,791,230,1096,1096,0,0,1096,1,1,0,3,6,1,299,240,32,0,0,0,0,0,138800,3,3,3,3,1,2,3,4,3,3,3,4,11,1964,0,0
1079,37,4435,6,5,169,662,0,186,848,848,0,0,848,1,1,0,1,3,2,420,140,0,0,0,0,0,0,155900,2,3,2,3,1,2,2,2,3,3,1,6,17,1999,0,0
1080,65,8775,5,5,0,495,0,495,990,990,0,0,990,0,1,0,3,5,1,299,0,64,0,0,0,0,0,126000,3,3,2,3,2,2,3,4,3,3,1,6,17,1989,0,0
1081,80,11040,6,7,144,656,0,602,1258,1258,0,0,1258,0,2,0,3,5,2,528,55,0,0,216,0,0,0,145000,2,2,3,3,1,2,2,2,3,3,2,6,14,1999,1,0
1082,75,7500,5,5,0,824,0,216,1040,1040,0,0,1040,1,1,1,3,5,1,308,0,0,220,0,0,0,0,133000,3,3,3,3,4,2,3,3,3,3,2,6,7,1958,0,0
1083,70,8749,7,5,100,0,0,1459,1459,1459,0,0,1459,0,2,0,3,6,2,527,192,39,0,0,0,0,0,192000,2,3,2,3,1,2,2,2,3,3,6,6,17,1997,0,0
1084,80,8800,6,6,425,553,0,698,1251,1251,0,0,1251,1,1,0,3,6,1,461,0,116,0,0,0,0,700,160000,3,3,3,3,3,2,3,2,3,3,3,6,11,1959,0,0
1085,63,13031,6,5,0,592,0,99,691,691,807,0,1498,0,2,1,3,6,2,409,315,44,0,0,0,0,0,187500,3,3,2,3,2,2,3,3,3,3,2,6,15,1991,1,0
1086,73,9069,6,6,0,747,0,189,936,996,0,0,996,1,1,0,2,5,2,564,120,0,0,0,0,0,0,147000,3,3,2,3,1,2,2,3,3,3,1,6,13,1987,0,0
1087,21,1974,4,5,0,334,0,212,546,546,546,0,1092,0,1,1,3,6,1,286,120,96,0,0,0,0,0,83500,3,3,3,3,3,2,3,3,3,3,3,6,1,1968,0,0
1088,85,10574,8,5,0,0,0,1082,1082,1082,871,0,1953,0,2,1,3,9,3,1043,160,50,0,0,0,0,0,252000,2,3,2,3,1,2,2,2,3,3,6,6,20,2001,1,0
1089,24,2522,7,5,50,0,0,970,970,970,739,0,1709,0,2,0,3,7,2,380,0,40,0,0,0,0,0,137500,2,3,2,3,1,2,2,2,3,3,6,6,5,1999,0,0
1090,37,3316,8,5,0,1039,0,208,1247,1247,0,0,1247,1,1,1,1,4,2,550,0,84,0,0,0,0,0,197000,2,3,2,3,1,2,2,2,3,3,1,6,20,2000,0,0
1091,60,8544,3,4,0,0,0,0,0,1040,0,0,1040,0,2,0,2,6,2,400,0,0,0,0,0,0,0,92900,3,3,3,3,4,1,3,3,3,3,6,6,11,1945,0,0
1092,24,2160,7,5,212,510,0,90,600,624,628,0,1252,1,2,1,2,4,2,462,0,48,0,0,0,0,0,160000,2,3,2,3,1,2,2,3,3,3,3,6,20,1995,1,0
1093,60,8400,6,5,0,423,0,758,1181,1390,304,0,1694,0,2,0,4,7,2,576,342,0,128,0,0,0,0,136500,3,3,3,3,4,2,3,2,3,3,4,6,9,1945,1,0
1094,71,9230,5,8,166,661,0,203,864,1200,0,0,1200,1,1,1,1,6,2,884,0,64,0,0,0,0,0,146000,3,3,3,3,2,2,2,4,3,3,1,6,11,1993,1,0
1095,74,5868,5,7,0,248,240,448,936,936,0,0,936,1,1,0,2,4,1,308,0,0,80,0,160,0,0,129000,3,3,3,3,1,2,3,3,3,3,3,4,11,1995,1,0
1096,78,9317,6,5,0,24,0,1290,1314,1314,0,0,1314,0,2,0,3,6,2,440,0,22,0,0,0,0,0,176432,2,3,2,3,2,2,2,2,3,3,1,6,17,2001,0,0
1097,60,6882,6,7,0,0,0,684,684,773,582,0,1355,0,1,1,3,7,0,0,136,0,115,0,0,0,0,127000,3,3,3,3,3,2,2,2,3,3,6,6,2,2001,1,0
1098,55,3696,8,5,0,0,0,1074,1074,1088,0,0,1088,0,1,1,2,5,2,461,0,74,137,0,0,0,0,170000,2,3,2,3,1,2,2,3,3,3,6,6,23,1981,0,0
1099,50,6000,4,6,0,672,0,0,672,757,567,0,1324,0,1,0,3,6,1,240,0,0,0,0,0,0,0,128000,3,3,3,3,3,2,3,2,3,3,3,6,4,1945,1,0
1100,82,11880,7,5,206,704,0,567,1271,1601,0,0,1601,0,2,0,3,7,2,478,0,0,0,0,0,0,0,157000,3,3,2,3,3,2,3,3,3,3,2,6,14,1973,0,0
1101,60,8400,2,5,0,290,0,0,290,438,0,0,438,0,1,0,1,3,1,246,0,0,0,0,0,0,0,60000,3,3,3,4,3,1,4,2,3,3,4,6,9,1945,1,0
1102,61,9758,5,5,0,412,287,251,950,950,0,0,950,0,1,0,3,5,1,280,0,0,0,0,0,0,0,119500,3,3,3,3,3,2,3,4,3,3,3,5,11,1966,0,0
1103,70,7000,5,7,45,588,0,422,1010,1134,0,0,1134,0,1,0,2,6,1,254,0,16,0,0,0,0,0,135000,3,3,3,3,1,2,3,3,3,3,4,6,11,1997,1,0
1104,79,8910,6,6,0,655,0,0,655,1194,0,0,1194,0,1,0,3,6,2,539,0,0,192,0,0,0,0,159500,3,3,3,3,1,2,3,4,3,3,2,6,11,1954,0,0
1105,24,2016,5,5,304,0,0,630,630,630,672,0,1302,0,2,1,3,6,2,440,0,0,0,0,0,0,0,106000,3,3,3,3,3,2,3,3,3,3,6,6,3,1965,0,0
1106,98,12256,8,5,362,1032,0,431,1463,1500,1122,0,2622,1,2,1,3,9,2,712,186,32,0,0,0,0,0,325000,2,3,1,3,1,2,2,3,3,3,1,6,25,1990,1,0
1107,114,10357,7,5,0,738,0,172,910,1442,0,0,1442,1,2,0,3,6,2,719,0,244,0,0,0,0,0,179900,2,3,2,3,2,2,2,3,3,3,1,6,13,1986,1,0
1108,168,23257,7,5,0,0,0,868,868,887,1134,0,2021,0,2,1,3,9,2,422,0,100,0,0,0,0,0,274725,2,3,1,2,1,2,2,2,3,3,6,6,15,2001,0,0
1109,62,8063,6,5,0,0,0,924,924,948,742,0,1690,0,2,1,3,7,2,463,100,48,0,0,0,0,0,181000,3,3,2,3,1,2,3,3,3,3,6,6,15,1995,0,0
1110,107,11362,8,5,42,1039,0,797,1836,1836,0,0,1836,1,2,0,3,7,3,862,125,185,0,0,0,0,0,280000,2,3,1,3,1,2,2,2,3,3,1,6,24,2000,1,0
1111,63,8000,6,5,0,219,0,554,773,773,885,0,1658,1,2,1,3,8,2,431,224,84,0,0,0,0,0,188000,3,3,2,3,2,2,3,3,3,3,1,6,15,1991,1,0
1112,80,10480,7,6,660,403,0,400,803,1098,866,0,1964,0,2,1,4,8,2,483,0,69,0,0,0,0,0,205000,3,3,3,3,3,2,3,2,3,3,2,6,14,1971,0,0
1113,73,7100,5,7,0,708,0,108,816,816,0,0,816,1,1,0,2,5,1,308,0,0,0,0,0,0,0,129900,3,3,3,3,3,2,3,2,3,3,1,6,11,1952,0,0
1114,66,8923,5,7,0,643,0,365,1008,1008,0,0,1008,1,1,0,2,6,1,240,0,18,0,0,0,0,0,134500,3,3,3,3,2,2,2,4,3,3,3,6,11,2001,1,0
1115,90,5400,5,7,0,415,0,418,833,833,0,0,833,0,1,0,2,4,1,326,0,0,0,0,0,0,0,117000,3,2,3,3,1,2,2,2,3,3,4,6,6,1995,1,0
1116,93,12085,8,5,328,1004,0,730,1734,1734,0,0,1734,1,2,0,3,7,3,928,0,0,0,0,0,0,0,318000,2,3,1,3,1,2,1,2,3,3,1,6,24,2002,0,0
1117,80,7750,8,5,0,353,0,55,408,779,640,0,1419,1,2,1,3,7,2,527,120,0,0,0,0,0,0,184100,2,3,2,3,1,2,2,3,3,3,1,6,15,1997,0,0
1118,57,9764,5,7,0,702,0,192,894,894,0,0,894,1,1,0,3,5,2,450,0,0,0,0,0,0,0,130000,3,3,3,3,1,2,2,3,3,3,3,6,7,1998,1,0
1119,85,13825,5,6,0,0,0,533,533,1021,580,0,1601,0,1,0,3,6,1,300,280,34,0,0,0,0,0,140000,3,2,3,3,3,2,3,3,3,3,6,6,7,1982,1,0
1120,70,7560,5,5,0,369,0,671,1040,1040,0,0,1040,0,1,0,3,6,1,286,140,0,252,0,0,0,0,133700,3,3,3,3,3,2,3,2,3,3,5,6,11,1954,0,0
1121,59,8263,6,5,0,0,0,1012,1012,1012,0,0,1012,0,1,0,2,6,1,308,0,22,112,0,0,0,0,118400,3,3,3,3,3,2,3,2,3,3,6,6,2,1945,1,0
1122,84,10084,7,5,196,24,0,1528,1552,1552,0,0,1552,0,2,0,3,7,3,782,144,20,0,0,0,0,0,212900,2,3,2,3,1,2,2,2,3,3,1,6,17,2001,1,0
1123,73,8926,4,3,0,0,0,672,672,960,0,0,960,0,1,0,3,5,1,288,64,0,0,0,160,0,0,112000,3,3,3,3,1,2,3,2,3,3,6,6,5,1951,0,0
1124,50,9405,5,9,0,0,0,698,698,698,0,0,698,0,1,0,2,4,0,0,0,200,0,0,0,0,0,118000,3,1,3,3,1,2,3,2,3,3,6,6,5,2003,1,0
1125,63,9125,7,5,170,0,0,384,384,812,670,0,1482,0,2,1,3,7,2,392,100,25,0,0,0,0,0,163900,3,3,2,3,2,2,2,3,3,3,6,6,15,1987,0,0
1126,60,10434,4,5,0,0,0,1005,1005,1005,0,0,1005,0,1,0,2,5,2,672,0,0,0,0,0,0,0,115000,3,3,3,3,3,2,4,3,4,4,6,6,11,1950,0,0
1127,53,3684,7,5,130,0,0,1373,1373,1555,0,0,1555,0,2,0,2,7,3,660,143,20,0,0,0,0,0,174000,2,3,2,3,1,2,2,3,3,3,6,6,16,2002,0,0
1128,182,14572,7,5,0,1300,0,230,1530,1530,0,0,1530,1,2,0,3,7,3,630,144,36,0,0,0,0,0,259000,2,3,2,3,1,2,2,2,3,3,1,6,15,1999,0,0
1129,59,11796,7,5,0,0,0,847,847,847,1112,0,1959,0,2,1,4,8,2,434,100,48,0,0,0,0,0,215000,2,3,2,3,1,2,2,2,3,3,6,6,15,2000,1,0
1130,60,7200,5,5,180,936,0,0,936,936,0,0,936,1,1,0,2,4,2,672,49,0,0,0,0,0,0,140000,3,3,2,3,3,2,3,3,3,3,1,6,6,1975,0,0
1131,65,7804,4,3,0,622,0,500,1122,1328,653,0,1981,1,2,0,4,7,2,576,431,44,0,0,0,0,0,135000,3,3,3,3,3,2,2,3,3,3,3,6,9,1945,1,0
1132,63,10712,5,5,0,212,0,762,974,974,0,0,974,0,1,0,3,5,0,0,0,28,0,0,0,0,0,93500,3,3,2,3,3,2,3,3,3,3,3,6,12,1987,1,0
1133,90,9900,6,4,0,0,0,1008,1008,1178,1032,0,2210,0,2,0,5,8,1,205,0,48,0,0,0,0,0,117500,3,3,3,3,3,2,4,2,4,3,6,6,6,1945,1,0
